"asp_north","Elev.skewn","Int.skewne","Int.P70","All_mode","Return.3.c","Elev.IQ","Elev.P40","Int.P40","Total.firs","elevation","center.X","center.Y"
1.02007595855687,0.402,1.1875,11,73,0,3.9984,5.3666,3,200,879.405029296875,443130,4691370
1.47693887348027,-0.0387,1.2173,12.3,32,0,3.2757,5.8977,4,207,879.913024902344,443150,4691370
1.47269316725523,0.3464,1.1957,10.8,27,0,1.434,4.2254,3,219,880.929016113281,443170,4691370
0.921561149772553,NA,NA,NA,0,0,NA,NA,NA,228,883.802978515625,443190,4691370
0.921561149772553,NA,NA,NA,0,0,NA,NA,NA,235,883.802978515625,443210,4691370
0.46105491941313,0.7825,0.0343,35.8,10,0,0.42,3.6153,17.6,230,883.752990722656,443230,4691370
-0.205119943377043,NA,NA,NA,0,0,NA,NA,NA,226,883.952026367188,443250,4691370
-0.683555074358606,NA,NA,NA,0,0,NA,NA,NA,217,884.327026367188,443270,4691370
-0.627911550178805,NA,NA,NA,0,0,NA,NA,NA,205,884.1259765625,443290,4691370
-0.627911550178805,0.2666,0.2933,20,27,0,1.766,4.7639,13,211,884.1259765625,443310,4691370
-0.58771044499357,-0.0491,1.0972,13,67,0,3.5682,6.1787,5.4,216,884.711975097656,443330,4691370
-0.407201172503269,-0.1041,1.1244,11,31,0,3.7049,6.7077,4,249,885.099975585938,443350,4691370
-0.159964762070847,-0.2951,2.4482,7,70,0,3.6739,8.4951,3,227,886.348022460938,443370,4691370
-0.10855974218987,0.0876,1.7679,7,77,0,4.0397,6.515,2.8,165,886.843017578125,443390,4691370
-0.10855974218987,-0.2426,1.4988,9.9,89,0,2.8496,8.711,4,162,886.843017578125,443410,4691370
0.185604580888019,-0.2914,1.6552,8,40,0,3.6384,8.9507,3,157,887.47802734375,443430,4691370
0.427209259704586,-0.0731,1.6143,5,61,0,4.0174,9.9531,3,137,888.268981933594,443450,4691370
0.338491414822951,-0.5109,2.0096,6,32,0,2.7622,10.5376,3,131,890.005004882812,443470,4691370
0.232703535352786,-0.5165,3.6785,6.7,47,0,2.5276,10.781,3,132,892.484985351562,443490,4691370
0.232703535352786,-0.1972,0.942,10,59,0,2.525,10.4337,4,132,892.484985351562,443510,4691370
0.0636047531332182,-0.4251,1.6283,10,46,0,2.2438,9.2501,3,124,893.609985351562,443530,4691370
-0.302184338000406,-0.3399,1.7815,7,84,0,3.3113,8.7698,3,162,895.195983886719,443550,4691370
-0.535116633040653,-0.5518,1.4612,9,55,0,2.6382,10.8271,3,198,897.245971679688,443570,4691370
-0.29999885822808,-0.5156,1.7522,11,106,0,3.2039,10.8937,3,221,898.231018066406,443590,4691370
-0.29999885822808,-0.4488,1.3152,10.2,78,0,2.2407,10.0746,3,209,898.231018066406,443610,4691370
0.40006099041272,-0.7911,1.5659,9,114,0,2.3838,12.0298,4,212,899.466003417969,443630,4691370
0.729841935121541,-0.7064,1.2626,11,117,0,2.1874,11.8709,5,207,900.367004394531,443650,4691370
0.648112778676095,-0.1012,1.7063,11,126,0,2.5687,10.8356,4,218,901.698974609375,443670,4691370
1.10752911650808,-0.372,1.6772,9,82,0,2.3302,12.1742,4,207,904.234008789062,443690,4691370
1.10752911650808,-0.4263,2.2539,7,78,0,2.2234,12.1193,3,205,904.234008789062,443710,4691370
1.33786965921254,-0.4552,1.4805,7,83,0,2.9266,11.5854,2,195,905.474975585938,443730,4691370
0.82834607561605,-1.1235,0.974,12.2,70,0,2.9927,11.8985,3,186,906.669982910156,443750,4691370
0.740792574706404,-0.1718,1.4169,10,24,0,3.732,7.897,4,194,908.041015625,443770,4691370
1.05501968471493,0.1471,1.0869,10,13,0,4.9913,7.5182,3,206,909.234008789062,443790,4691370
1.05501968471493,-0.1902,1.574,11,74,0,3.1551,10.3607,4,217,909.234008789062,443810,4691370
1.24515222584465,-0.6766,1.5665,10,100,0,2.5706,10.096,4,229,910.119995117188,443830,4691370
1.50286902367672,-0.3989,1.3334,10,82,0,3.9953,9.3864,3,223,911.070983886719,443850,4691370
1.78750470883365,-0.5067,2.0281,6,107,0,3.4325,9.4538,3,233,911.523986816406,443870,4691370
1.79012554930761,-0.385,2.9903,4,44,0,4.3662,9.7944,2,213,913.585021972656,443890,4691370
1.79012554930761,-0.4717,2.484,6,22,0,4.2042,9.1042,2,226,913.585021972656,443910,4691370
1.5367642836784,-0.5312,2.0212,8,54,0,2.8986,9.5337,3,232,914.783996582031,443930,4691370
1.46934797158733,-0.7395,2.0104,6,80,0,3.0456,9.6523,3,238,915.919006347656,443950,4691370
1.6915557648368,-0.3139,1.6815,5,55,0,3.4108,9.0063,2,192,917.0419921875,443970,4691370
1.93362381770264,-0.6775,1.8041,9.2,86,0,3.8975,10.6035,3,210,918.718017578125,443990,4691370
1.25593374763122,-0.3674,0.9735,15.8,103,0,10.6707,16.9867,5,304,861.052001953125,442010,4691350
1.08145395425305,-0.0841,1.3737,13.6,114,0,7.6795,11.1828,5,222,861.151977539062,442030,4691350
1.16030656282321,0.1388,1.2727,15.3,115,0,6.9694,8.6072,4,222,859.489990234375,442050,4691350
0.800227472289262,0.542,2.2724,12,31,0,2.7014,5.6578,5,210,860.348022460938,442070,4691350
0.903578373750938,0.2373,0.7215,10,3,0,8.2164,7.0582,4,207,860.591003417969,442090,4691350
0.903578373750938,0.4535,1.4869,10,91,0,3.9347,5.8089,3,191,860.591003417969,442110,4691350
0.99302297567717,0.598,1.3296,7,30,0,2.0369,3.8661,5,199,860.768005371094,442130,4691350
0.975380953831856,0.4245,1.0397,13,48,0,2.2666,4.1716,6,203,860.827026367188,442150,4691350
0.887825180775723,0.5067,0.6227,18.9,37,0,1.2843,3.813,10,215,860.861999511719,442170,4691350
0.797719527493622,1.0725,0.6083,21,63,0,2.7504,4.7063,11,220,861.06298828125,442190,4691350
0.797719527493622,0.442,1.2826,15,55,0,2.9383,5.9126,4,216,861.06298828125,442210,4691350
0.797916660025256,-0.163,0.9542,16,39,0,6.4337,10.6389,6,213,861.382019042969,442230,4691350
0.746508054172938,0.3011,1.001,11.8,28,0,4.6954,7.6379,4,233,861.469970703125,442250,4691350
0.583070279168018,1.3363,1.0963,12.2,47,0,2.3491,4.3921,4.4,233,861.922973632812,442270,4691350
0.163389251558731,0.1039,1.404,10,13,0,3.0328,5.0159,4,245,862.111022949219,442290,4691350
0.163389251558731,NA,NA,NA,0,0,NA,NA,NA,237,862.111022949219,442310,4691350
-0.0188539921916588,1.3678,0.902,15.9,19,0,1.3022,3.8402,6.6,231,863.776977539062,442330,4691350
-0.0586481312842695,0.9092,1.5776,12,31,0,1.9944,4.2664,3,187,865.143005371094,442350,4691350
-0.0960482502553283,-0.4758,1.4005,11,29,0,2.5689,8.749,4.6,228,866.43798828125,442370,4691350
-0.219996278638976,-0.4928,0.9929,15.1,19,0,4.3881,9.782,4.2,221,866.986999511719,442390,4691350
-0.219996278638976,0.6293,1.0443,18.3,107,0,5.1553,6.2782,5,215,866.986999511719,442410,4691350
0.0110480478471585,0.6271,1.2109,17,122,0,3.8499,5.3545,6.4,218,868.041015625,442430,4691350
0.86407631339731,0.2107,1.8937,8,86,0,4.6103,7.8923,3,234,868.106018066406,442450,4691350
0.786688282945963,0.5819,1.3316,14,178,0,3.1659,6.9872,4,264,867.921997070312,442470,4691350
0.500300193619487,0.6416,1.6805,7,161,0,2.7654,5.4175,3,249,867.455993652344,442490,4691350
0.500300193619487,0.2398,2.4572,6,106,0,2.9869,6.1562,2,242,867.455993652344,442510,4691350
0.406536170481497,0.2205,4.2349,3,62,0,3.4462,6.2938,2,247,867.518981933594,442530,4691350
0.51591680848402,0.7303,0.7272,26.3,63,0,2.1684,5.0796,4,287,867.846008300781,442550,4691350
0.659826507490249,0.2356,1.392,17,210,0,6.1168,6.4056,5,379,867.997985839844,442570,4691350
0.678810036755428,0.9295,2.0161,8,141,0,5.3211,5.7753,2,263,867.934020996094,442590,4691350
0.678810036755428,-0.617,1.5745,11.2,108,0,3.628,10.9095,3.4,171,867.934020996094,442610,4691350
0.746713315380871,-0.0589,1.3399,15,126,0,4.1144,8.9225,6,163,868.109008789062,442630,4691350
0.893142306386174,0.198,0.3948,31.9,87,0,2.4444,5.6011,15,149,868.617004394531,442650,4691350
1.08890358792527,0.103,1.7065,8,75,0,2.6817,6.1361,4,173,868.616027832031,442670,4691350
1.36704694260804,-0.3888,1.3193,15,143,0,2.872,7.4477,5,262,869.132019042969,442690,4691350
1.36704694260804,0.5855,1.3159,16,152,0,2.4734,5.0753,5,388,869.132019042969,442710,4691350
1.60298500550862,-0.2695,1.1439,8.9,13,0,3.7835,6.3511,5.2,312,869.52001953125,442730,4691350
1.74524445059604,-0.1015,0.9848,9,22,0,2.614,5.8757,4,227,869.942016601562,442750,4691350
1.85817413680617,0.2975,1.9318,7,89,0,3.558,5.9897,3,198,870.307006835938,442770,4691350
1.86118819223381,-0.2265,2.2707,4,34,0,2.7495,7.4652,2,186,870.486022949219,442790,4691350
1.86118819223381,-0.4882,1.8176,5,100,0,2.4731,8.9721,3,188,870.486022949219,442810,4691350
1.76298819142252,-0.4204,2.1459,4,56,0,2.7768,10.0482,2,186,871.171020507812,442830,4691350
1.68551372986499,-0.7992,3.1567,4,120,0,3.013,11.0404,2,215,871.643005371094,442850,4691350
1.61764326603673,-0.2273,2.7036,7,76,0,4.2415,8.8533,2,211,871.4169921875,442870,4691350
1.49831060771758,-0.1725,1.3995,16.7,50,1,7.3732,12.7025,4,200,871.705017089844,442890,4691350
1.49831060771758,-0.0718,1.7615,13,59,0,6.1226,9.9415,3,201,871.705017089844,442910,4691350
1.35363704398537,0.6923,1.2064,14,69,0,3.4466,5.6666,4,205,872.581970214844,442930,4691350
1.20712736896393,0.0804,0.9347,20,8,0,3.0329,4.2541,8,211,872.955017089844,442950,4691350
1.14305601548276,0.2504,0.81,12.6,41,0,2.7467,4.9213,5,206,873.706970214844,442970,4691350
1.01229700289664,0.3499,1.128,14,42,0,2.6902,4.9383,5,237,874.68798828125,442990,4691350
1.01229700289664,-0.0119,0.6795,12.9,7,0,0.9243,3.8677,10,266,874.68798828125,443010,4691350
0.798357403175654,NA,NA,NA,0,0,NA,NA,NA,279,876.018981933594,443030,4691350
1.20274240335086,NA,NA,NA,0,0,NA,NA,NA,275,878.591979980469,443050,4691350
1.62419106048246,0.379,1.0437,15.7,69,0,2.2238,4.9495,7,246,878.948974609375,443070,4691350
1.3462626366389,-0.1455,1.3012,13,54,0,2.1564,5.8279,5,234,879.424011230469,443090,4691350
1.3462626366389,0.6263,0.1977,11,17,0,2.609,4.0199,8,217,879.424011230469,443110,4691350
1.18733329082436,0.6223,0.8216,9,17,0,1.9342,4.8305,3.8,216,879.130981445312,443130,4691350
1.55304495263842,0.2217,1.4077,9.4,5,0,1.548,4.2453,2.8,216,882.151000976562,443150,4691350
1.49176011659601,1.0508,1.2664,14,37,0,2.1149,4.233,6.6,212,883.857971191406,443170,4691350
0.628437596229816,-0.2046,0.9338,16.5,5,0,1.1324,4.1039,8,223,883.481994628906,443190,4691350
0.628437596229816,NA,NA,NA,0,0,NA,NA,NA,235,883.481994628906,443210,4691350
-0.444240835446986,0,0,25.7,1,0,0.0119,3.0733,16.4,234,883.758972167969,443230,4691350
-0.671058806862774,NA,NA,NA,0,0,NA,NA,NA,233,883.882019042969,443250,4691350
-0.693324568863306,NA,NA,NA,0,0,NA,NA,NA,218,883.857971191406,443270,4691350
-0.325523961889729,0.1473,0.687,21,18,0,1.837,4.1394,13.4,213,884.007019042969,443290,4691350
-0.325523961889729,NA,NA,NA,0,0,NA,NA,NA,207,884.007019042969,443310,4691350
-0.0851510976372347,0.2705,1.0347,15,70,0,3.2799,5.6022,5,213,884.281982421875,443330,4691350
-0.0559823580066013,-0.1865,1.7318,10,48,0,3.4566,7.3681,4,247,885.133972167969,443350,4691350
-0.0818375534241821,-0.1678,1.4404,9,143,0,3.4999,8.0448,3,246,886.038024902344,443370,4691350
0.0813982533802102,-0.8439,2.1214,8,102,0,2.174,10.0693,3,172,886.070007324219,443390,4691350
0.0813982533802102,-0.318,1.7072,9,74,0,2.5323,9.4589,3,160,886.070007324219,443410,4691350
0.338627953902301,0.0272,1.6441,7,85,0,2.6401,10.7596,3,156,887.047973632812,443430,4691350
0.0874311833023933,-0.5769,1.8562,6,60,0,2.2448,10.7457,2,142,888.203979492188,443450,4691350
-0.795512848942613,-0.3989,1.8072,6,51,0,2.6207,10.3981,3,134,889.482971191406,443470,4691350
-1.33758748572241,-0.5535,1.5243,7,43,0,3.1691,9.7295,3,124,891.745971679688,443490,4691350
-1.33758748572241,-0.3725,1.8967,6.3,50,0,2.7702,10.1812,3,127,891.745971679688,443510,4691350
-1.37948171056868,-1.0081,1.1677,12.9,53,0,2.3828,10.042,4,135,893.338989257812,443530,4691350
-1.29764140751161,-0.4375,1.7528,10.7,31,0,3.4476,9.3093,3,158,894.429016113281,443550,4691350
-1.315549681316,-0.7791,1.2951,11.4,62,0,2.3208,9.9626,3.8,204,895.31201171875,443570,4691350
-0.955081526576768,-0.6614,0.9874,13,101,0,2.2333,10.8872,3.6,221,897.101989746094,443590,4691350
-0.955081526576768,-0.4139,1.4002,12.2,88,0,3.2298,10.4913,4,222,897.101989746094,443610,4691350
-0.325575869520793,-0.0752,1.9367,9,100,0,2.7902,10.6353,3,217,898.919982910156,443630,4691350
0.0378304041971237,-0.5437,1.2743,12,63,0,2.2798,11.1257,4,208,900.226989746094,443650,4691350
-0.0732605371724092,-1.0352,1.4072,9.6,79,0,2.7755,11.4406,4,213,901.325988769531,443670,4691350
0.0163763268383882,-0.8601,1.7623,9,60,0,2.6176,11.5096,3.8,206,905.348999023438,443690,4691350
0.0163763268383882,-0.414,1.413,11,114,0,4.635,10.5889,4,206,905.348999023438,443710,4691350
0.379475721302014,-0.9094,1.5868,5,25,0,2.717,9.7862,2,203,906.382019042969,443730,4691350
0.437182805323654,-0.5865,1.8496,4.5,32,0,4.2013,10.0678,2,189,906.914978027344,443750,4691350
0.513608735438824,-0.3172,1.3054,11,39,0,4.2531,8.4088,3,197,908.734008789062,443770,4691350
0.759910625052637,-0.4477,2.7348,7.3,50,0,4.7041,9.6466,3,200,909.713989257812,443790,4691350
0.759910625052637,-0.4943,1.5281,9,111,0,2.4235,10.689,3,234,909.713989257812,443810,4691350
1.09534631713253,-0.5276,1.1945,10,110,0,2.8779,10.1385,3,228,910.676025390625,443830,4691350
1.59283215783882,-0.4529,1.6467,9,54,0,3.4427,10.1359,3,229,911.473022460938,443850,4691350
1.84421294003122,0.2022,1.9226,7.1,80,0,4.2842,9.8458,3,215,913.968994140625,443870,4691350
1.76350911620803,-0.8558,1.8794,6,69,0,3.3024,11.5551,2,223,915.348999023438,443890,4691350
1.76350911620803,-0.1758,2.3024,6,86,0,5.0059,9.5247,2,222,915.348999023438,443910,4691350
1.54977093426175,-0.3897,1.805,7,111,0,3.1497,9.7062,2,234,916.013000488281,443930,4691350
1.59469478488923,-0.8693,1.7857,8,108,0,2.6297,10.1684,3,238,917.351013183594,443950,4691350
1.84149298930072,0.252,2.3839,4.7,41,0,3.9443,7.9386,3,222,918.760009765625,443970,4691350
1.87401899927478,-0.4177,1.8055,6.9,60,0,4.031,9.6017,2,202,922.640991210938,443990,4691350
1.52609546389991,-0.4477,2.1924,5,141,1,7.8058,21.7988,2,275,862.106994628906,442010,4691330
1.25512055613376,-0.3517,2.2739,7,87,1,8.3782,18.4454,2,208,861.747985839844,442030,4691330
1.29227692866896,0.4626,1.5837,12.8,156,1,6.9012,13.7318,4,220,860.6259765625,442050,4691330
1.18226253187078,0.8263,1.4142,9,108,0,7.5981,10.9833,2,196,860.778015136719,442070,4691330
1.0148940754377,1.3022,1.2433,13,88,0,6.6852,8.2461,3,209,861.085021972656,442090,4691330
1.0148940754377,0.4744,1.0069,15.6,79,0,6.6268,5.9469,5,199,861.085021972656,442110,4691330
1.00304243692216,0.8769,1.2318,11.6,48,0,2.6687,4.8631,3,196,861.190002441406,442130,4691330
1.02189169664603,0.1192,1.2244,13,29,0,2.5453,4.9577,5,213,861.236999511719,442150,4691330
1.03795189119591,0.5534,0.6646,14,45,0,0.7578,3.4875,5,208,861.318969726562,442170,4691330
0.97440728324682,1.666,1.3484,11.8,62,0,1.2538,3.8911,3.8,218,861.416015625,442190,4691330
0.97440728324682,0.6581,1.4318,17,90,0,5.3834,5.9876,5,206,861.416015625,442210,4691330
0.856181594516601,0.0191,1.672,8.2,40,0,4.5001,9.2232,3,217,861.515014648438,442230,4691330
0.782726852777087,0.2058,1.2481,10,95,0,9.2201,7.1592,3,223,862.026977539062,442250,4691330
0.804153133193734,0.1423,0.8062,14,78,0,6.8981,8.6394,4.2,233,862.2080078125,442270,4691330
0.36407224352379,0.0263,1.6791,15,79,0,9.7378,7.1191,4,236,862.458984375,442290,4691330
0.36407224352379,-0.9501,1.5969,9,32,0,3.0497,11.4486,4,229,862.458984375,442310,4691330
-0.157565154997393,-0.3988,0.8377,12,12,0,5.5666,7.8316,5,188,863.567016601562,442330,4691330
-0.341879180351909,0.4281,2.1457,7,10,0,0.9288,3.784,3,228,864.984985351562,442350,4691330
-0.334768986593413,-0.3381,1.3421,5,5,0,0.9022,4.3126,2,231,866.268005371094,442370,4691330
-0.417124269980828,0.6855,0.9719,16,127,0,5.1615,6.3859,5,208,867.002990722656,442390,4691330
-0.417124269980828,-0.0359,1.0039,18,76,0,4.0459,8.8804,5,212,867.002990722656,442410,4691330
-0.16584117794362,0.8736,1.1474,17,174,0,3.3648,5.3189,5.6,216,867.5419921875,442430,4691330
0.622833086173388,0.7146,1.4112,15,151,0,3.5532,5.2435,3,235,868.635986328125,442450,4691330
0.955245325083092,0.5493,1.5053,9,182,0,3.9135,5.8117,3,255,868.340026855469,442470,4691330
0.893174243539821,0.8711,2.0488,7,166,0,3.0705,6.1692,2,240,867.565002441406,442490,4691330
0.893174243539821,0.3398,1.828,7.6,158,0,3.308,5.3921,3,245,867.565002441406,442510,4691330
0.730645626467352,-0.0794,5.5883,3,16,0,3.4911,5.9465,2,262,867.635986328125,442530,4691330
0.439685804172943,0.8289,0.9829,18.7,62,0,1.4518,4.3544,5,289,868.06201171875,442550,4691330
0.664551967303713,0.5754,1.2908,17,101,0,4.1923,5.1719,3,380,868.072998046875,442570,4691330
0.766401154580774,0.2938,2.2152,2,123,0,3.4242,6.0219,2,279,868.068969726562,442590,4691330
0.766401154580774,0.6414,1.8576,7,110,0,5.7015,6.264,2,190,868.068969726562,442610,4691330
0.92191298601424,-0.0034,2.278,11,62,0,3.3749,8.3716,4,151,868.719970703125,442630,4691330
1.13928300544864,0.4742,1.0483,18,88,0,3.2222,6.6263,5.8,139,868.859008789062,442650,4691330
1.42305915694944,-0.4345,1.0451,18,97,0,3.0156,7.9015,7,177,869.481994628906,442670,4691330
1.72802081209241,0.2385,0.941,20,72,0,2.7747,6.1555,8,274,870.372009277344,442690,4691330
1.72802081209241,0.521,1.5013,9.9,39,0,1.8331,4.4105,4,401,870.372009277344,442710,4691330
1.96991067005835,NA,NA,NA,0,0,NA,NA,NA,316,871.200012207031,442730,4691330
2.09241050132343,0.4173,2.9446,4,42,0,2.8828,4.2415,2,210,871.72998046875,442750,4691330
2.11580729706362,-0.2203,1.9343,4,75,0,4.0771,7.6241,2,214,872.351989746094,442770,4691330
2.01530183195367,-0.2502,2.3518,4,84,0,2.7776,8.4981,2,185,872.513000488281,442790,4691330
2.01530183195367,-0.475,1.9869,3,66,0,2.3586,9.1064,2,181,872.513000488281,442810,4691330
1.8471831993963,-0.2812,1.7947,4,37,0,3.0085,9.0786,2,178,872.52001953125,442830,4691330
1.76153966526386,-0.1727,1.7944,4,94,0,2.4311,9.9419,2,196,872.47998046875,442850,4691330
1.81507321765844,-0.4542,2.4311,4,79,0,3.2533,9.7297,2,207,872.702026367188,442870,4691330
1.79436743032418,-0.368,3.2608,4,42,0,3.9725,10.2854,2,213,873.182006835938,442890,4691330
1.79436743032418,-0.0895,2.4495,6.1,98,0,4.7226,9.761,3,215,873.182006835938,442910,4691330
1.57104247026622,-0.0284,1.224,19.9,23,0,2.0718,5.5649,9.8,217,873.242004394531,442930,4691330
1.32716390154821,NA,NA,NA,0,0,NA,NA,NA,213,873.56298828125,442950,4691330
1.20392734700615,0.6686,0.5334,15.6,9,0,0.4911,3.2653,4.2,209,874.526000976562,442970,4691330
1.02122646515055,0.998,1.0862,14,30,0,1.3785,3.7675,6,229,875.439025878906,442990,4691330
1.02122646515055,0.3565,1.4176,10.2,19,0,1.0524,4.7478,4,259,875.439025878906,443010,4691330
0.808186489866286,NA,NA,NA,0,0,NA,NA,NA,280,876.18701171875,443030,4691330
1.45068571144877,0.2739,1.1011,9.4,17,0,2.0334,4.2716,3,271,879.97998046875,443050,4691330
2.40910033247426,0.418,1.0826,16,69,0,2.1454,4.7431,6.2,252,881.315979003906,443070,4691330
2.48774838561181,0,0,12.2,1,0,0.6265,3.598,7.4,232,880.070983886719,443090,4691330
2.48774838561181,0.0713,1.3702,17,25,0,1.7844,4.7715,6,222,880.070983886719,443110,4691330
2.03033165460835,0.8117,0.6739,12.2,8,0,1.7392,4.0687,3.8,207,880.831970214844,443130,4691330
1.17943972480002,0.6927,0.3721,7,7,0,1.1382,4.1351,4.8,221,884.163024902344,443150,4691330
0.641906144314028,0.5982,0.5664,18.2,18,0,0.9008,3.6017,10,215,883.502990722656,443170,4691330
-0.204073476458894,-0.2241,-0.3463,34.4,6,0,1.2212,3.6575,26.2,225,883.700988769531,443190,4691330
-0.204073476458894,NA,NA,NA,0,0,NA,NA,NA,237,883.700988769531,443210,4691330
-0.514850528285249,NA,NA,NA,0,0,NA,NA,NA,238,883.570007324219,443230,4691330
-0.599901427122573,NA,NA,NA,0,0,NA,NA,NA,232,883.517028808594,443250,4691330
-0.308994324387419,NA,NA,NA,0,0,NA,NA,NA,223,883.635986328125,443270,4691330
0.0500706690733899,NA,NA,NA,0,0,NA,NA,NA,210,884.057983398438,443290,4691330
0.0500706690733899,0.9303,1.8305,4.4,11,0,1.5803,4.1388,2.4,213,884.057983398438,443310,4691330
0.312044410247808,0.039,1.1629,12,76,0,3.1456,5.7933,3,220,884.598999023438,443330,4691330
0.467829816725907,-0.0583,1.1251,17,102,0,2.8254,6.8757,6,255,885.065979003906,443350,4691330
0.776347961845386,-0.0874,1.4945,9.9,32,0,3.5335,7.8235,3,240,886.255981445312,443370,4691330
0.990081706855202,-0.377,1.5563,10,81,0,2.4381,8.8515,4,186,886.710021972656,443390,4691330
0.990081706855202,0.0578,1.1332,10,79,0,3.0249,8.5673,3,161,886.710021972656,443410,4691330
1.00944935871529,-0.4872,1.6624,6.4,32,0,3.1871,10.0381,2,159,888.179016113281,443430,4691330
1.16846568333557,-0.3643,2.0106,8,79,0,2.5339,10.6838,3,145,888.786987304688,443450,4691330
1.02411394456245,-0.7935,1.8503,6,28,0,2.4663,10.0355,3,139,888.72900390625,443470,4691330
0.580514652422288,-0.5228,1.6881,8,29,0,2.7128,9.9334,3,129,889.185974121094,443490,4691330
0.580514652422288,-0.4891,1.5395,8,61,0,2.4976,10.4543,3,131,889.185974121094,443510,4691330
0.438438409479762,-0.7623,1.2045,11,67,0,2.3088,9.7352,4,134,891.111999511719,443530,4691330
0.506034839546127,0.1766,2.0356,11,81,0,2.761,6.9965,4,156,893.210021972656,443550,4691330
0.126631715046323,-0.2696,1.0469,15,59,0,2.9309,8.1805,4.6,205,894.530029296875,443570,4691330
-0.321410023115525,-0.7268,1.2762,13,73,0,2.558,10.1243,5,224,896.190002441406,443590,4691330
-0.321410023115525,-0.28,1.2474,14,80,0,2.4282,9.0687,5,215,896.190002441406,443610,4691330
-0.3752206962356,-0.2729,1.518,11.8,88,0,2.8697,9.1296,4,210,899.171997070312,443630,4691330
-0.47738073804018,-0.984,1.3757,11,51,0,2.7247,11.2567,4.4,211,900.786987304688,443650,4691330
-0.7166808076415,-0.828,1.3875,11,88,0,2.3774,11.2622,3,209,901.367980957031,443670,4691330
-0.73670522096404,-0.6804,1.2233,13,98,0,2.6999,11.1912,4,211,903.906982421875,443690,4691330
-0.73670522096404,-0.863,1.5994,9.8,54,0,3.7592,11.4411,3,200,903.906982421875,443710,4691330
-0.62747942288036,-0.0196,1.5853,8,61,0,3.9093,10.3089,2.8,192,906.593994140625,443730,4691330
